sentence	entity_01	entity_02	label
 박종규 ( 朴鐘圭 , 1930 년 5 월 28 일 ~ 1985 년 12 월 3 일 ) 는 대한민국 의 군인 , 정치 가 , 체육 행정가 이 다 . 	박종규	대한민국	40
닐스 구스타프 달렌 ( , 1869 년 11 월 30 일 - 1937 년 12 월 9 일 ) 은 스웨덴 의 물리학자 이 자 , 기업가 이 다 . 	구스타프 달렌	스웨덴	40
 타소스 파파도풀로스 ( Tassos Nikolaou Papadopoulos , , 1934 년 1 월 7 일 ~ 2008 년 12 월 12 일 ) 는 키프로스 의 제 5 대 대통령 으로 레프코시아 에서 태어났 다 . 	타소스 파파도풀로스	키프로스	40
HIStory World Tour 는 마이클 잭슨 의 3 번 째 공식 월드 투어 이 다 . 그 는 유럽 , 아시아 , 아프리카 , 미국 , 하와이 주 등 을 방문 했 으며 , 1996 년 8 월 7 일 부터 1997 년 11 월 15 일 까지 개최 했 다 . 이 투어 는 1 억 63 만 달러 의 수익 률 을 올렸 으며 , 총 450 만 명 의 팬 들 이 모인 82 개 의 투어 를 했 다 . 	마이클 잭슨	미국	40
 김현승 ( 金顯承 , 1913 년 4 월 4 일 ~ 1975 년 4 월 11 일 ) 은 대한민국 의 시인 이 다 . 	김현승	대한민국	40
다이코 도요토미 히데요시 의 죽음 이 발단 이 되 어 , 고다이로 의 필두 도쿠가와 이에야스 와 고 부교 이시다 미쓰나리 와 의 항쟁 은 일본 전국 으로 비화 한 다 . 	도쿠가와 이에야스	일본	40
이러 한 제도 를 만들 것 을 제의 한 것 은 당시 대한제국 총리 였 던 이완용 이 었 으며 , 매일 일본 제국 의 장군 하세가와 요시미치 대장 을 찾아가 서 의병 진압 하 기 위해 논의 중 고안 해 낸 수단 이 었 다 . 	하세가와 요시미치	일본 제국	40
 일본 으로 건너가 , 명성황후 의 암살 에 가담 한 조선 인 제 3 대대장 우범선 을 찾아가 사살 하 였 다 . 	우범선	일본	40
 일본 으로 건너가 , 명성황후 의 암살 에 가담 한 조선 인 제 3 대대장 우범선 을 찾아가 사살 하 였 다 . 	명성황후	일본	40
프랑코 정권 은 스페인 내전 에서 승리 한 프란시스코 프랑코 가 스페인 제 2 공화국 을 해체 하 고 수립 한 스페인 정부 이 다 . 	프란시스코 프랑코	스페인	40
프랑코 정권 은 내전 기간 동안 아돌프 히틀러 치하 의 나치 독일 , 베니토 무솔리니 치하 의 이탈리아 왕국 으로부터 지원 을 받 았 고 스페인 의 파시즘 정당 인 팔랑헤 와 동맹 을 맺 었 다 . 	베니토 무솔리니	이탈리아 왕국	40
1936 년 8 월 영국 의 네빌 체임벌린 과 프랑스 의 레옹 블륑 이 불 간섭 위원회 를 구성 하 고 조약 의 내용 을 기초 하 였 으며 국제 연맹 에 의해 승인 되 었 다 . 	네빌 체임벌린	영국	40
 오스트리아의 마리아 크리스티나 ( , 1858 년 7 월 21 일 - 1929 년 2 월 6 일 ) 는 알폰소 12 세 의 배우자 로서 스페인 의 왕비 였 다 . 	오스트리아의 마리아 크리스티나	스페인	40
 남평우 ( 南平祐 , 1937 년 2 월 1 일 ~ 1998 년 3 월 13 일 ) 는 대한민국 의 정치인 이자 기업 인 이 다 . 	남평우	대한민국	40
노랑 은 나라 의 풍부 함 을 , 파랑 은 하늘 과 바다 를 , 빨강 은 독립 을 위해 흘렸 던 피 를 의미 하 며 , 8 개 의 별 은 1811 년 7 월 5 일 당시 에 베네수엘라 독립 선언서 에 서명 했 던 7 개 의 주 ( 바르셀로나 주 , 바리나스 주 , 카라카스 주 , 쿠마나 주 , 마르가리 타 주 , 메리다 주 , 트루히요 주 ) 와 시몬 볼리바르 가 대콜롬비아 의 영토 에 포함 하 려고 했 던 과야나 지방 을 의미 한 다 . 	시몬 볼리바르	대콜롬비아	40
 오승윤 ( 1991 년 3 월 27 일 ~ ) 은 대한민국 의 배우 겸 성우 이 다 . 	오승윤	대한민국	40
하지만 근본 적 으로 는 전통 적 인 가치관 을 개혁 하 는 내용 이 아닌 , 1890 년  일본 제국 의 메이지 천황 가 발표 한 교육 에 관한 칙어 와 마찬가지 로 봉건 적 인 주장 이 담겨 있 었 다는 것 이 한계 다 . 	메이지 천황	일본 제국	40
 김종률 ( 金鍾律 , 1962 년 12 월 25 일 ~ 2013 년 8 월 12 일 ) 은 대한민국 정치인 이 자 법조인 출신 의 전 국회의원 이 다 . 	김종률	대한민국	40
 미국 과 영국 에서 , 각각 로널드 레이건 과 마거릿 대처 가 이끈 보수 진영 의 선거 돌풍 에 감명 받 은 공화국 연합 은 , 점차 ' 드 골 독트린 ' 의 대표 정책 들 인 ' 비 동맹 외교 노선 ' 과 경제 에 대한 ' 국가 주도 주의 ' 를 포기 하 기 시작 하 였 다 . 	로널드 레이건	미국	40
 오게 닐스 보어 ( , 1922 년 6 월 19 일 – 2009 년 9 월 8 일 ) 는 덴마크 의 핵 물리학자 이 며 , 노벨 물리학상 수상자 이 다 . 	오게 닐스 보어	덴마크	40
 최영수 ( 崔榮壽 , 1942 년 3 월 23 일 ~ 2009 년 8 월 31 일 ) 는 대한민국 의 천주교 대구대교구 제 9 대 교구장 이 다 . 	최영수	대한민국	40
 파리넬리 ( , 1705 년 1 월 24 일 ~ 1782 년 9 월 16 일 ) 는 18 세기 에 유명 했 던 이탈리아 의 카스트라토 혹은 소프라니스트 이 다 . 	파리넬리	이탈리아	40
1737 년  스페인 의 펠리페 5세 의 부인 엘리자베타 에 의해 초청 을 받 는다 . 	펠리페 5세	스페인	40
 마치무라 노부타카 ( , 1944 년 10 월 17 일 ~ 2015 년 6 월 1 일 ) 는 일본 의 정치인 이 다 . 	마치무라 노부타카	일본	40
 구본무 ( 具本茂 , 1945 년 2 월 10 일 ~ ) 는 LG 그룹 회장 을 맡 고 있 는 대한민국 의 기업 인 이 다 . 	구본무	대한민국	40
《 루흐나마 》 ( Ruhnama ) 는 투르크메니스탄 의 종신 대통령 을 역임 했 던 사파르무라트 니야조프 가 자서전 형식 으로 쓴 책 으로 2001 년 에 처음 출간 되 었 다 . 	사파르무라트 니야조프	투르크메니스탄	40
 기무라 모토 ( , 1924 년 11 월 13 일 - 1994 년 11 월 13 일 ) 는 1968 년 중립 진화 이론 을 발표 하 여 세계 적 으로 널리 알려 진 일본 의 생물학 이 다 . 	기무라 모토	일본	40
 기무라 모토 는 1924 년 일본 의 아이치 현 오카자키 시 에서 태어났 다 . 	기무라 모토	일본	40
 장현 ( 張顯 , 1956 년 ~ ) 은 대한민국 의 호남대 겸임 교수 였 다 . 	장현	대한민국	40
1824 년  시몬 볼리바르 와 안토니오 호세 데 수크레 가 이끄는 베네수엘라 에서 콜롬비아 의 해방군 은 부왕 호세 드 라 셀 나 ( 체 게바라 의 선조 ) 가 이끄는 왕당파 와 군 이 아야쿠쵸 전투 에서 괴멸 된 다 . 	시몬 볼리바르	콜롬비아	40
그녀 는 도량 이 넓 고 두뇌 가 명석 할 만큼 총명 한 것 은 물론 체모 ( 體貌 ) 도 기품 이 있 는 데 다가 옛날 원로 상궁 들 같 은 풍격 ( 風格 ) 이 있 었 으며 , 만년 에 는 대한민국 서울특별시 종로구 와룡동 창덕궁 낙선재 에서 덕혜옹주 ( 德惠翁主 ) 의 유모 였 던 하급 상궁 내인 이 자 진외가친척 언니 변복동 ( 卞福童 , 1889 년 출생 ~ 1972 년 별세 ) 과 함께 불교 를 신앙 하 며 궁녀 으로 봉직 하 면서 상궁내 인 생활 의 끝마무리 를 매듭 지었 다 . 	덕혜옹주	대한민국	40
이 에 1948 년 6 월 29 일 김구 · 김규식 의 참가 없이 평양 에서 ' 제 2 차 전 조선 제정당 사회단체 지도자 협의회 ' 가 일방 적 으로 개최 하 여 , 남한 의 대한민국 제헌 국회 총선 로 구성 된 대한민국 제헌 국회 를 비 법 적 조직체 로 규정 하 고 ' 조선민주주의인민공화국 ' 중앙 정부 를 수립 할 것 을 결정 했 다 . 	김규식	조선민주주의인민공화국	40
 러시아 의 보리스 옐친 과 함께 소비에트 연방 해체 에 합의 , 소련 붕괴 에 결정 적 인 역할 을 한 인물 중 하나 이 다 . 	보리스 옐친	러시아	40
12 월 5 일 대통령 에 취임 한 그 는 곧 소련 붕괴 와 우크라이나 독립 을 위한 활동 을 펼쳐 , 12 월 8 일 , 러시아 의 보리스 옐친 대통령 과 벨라루스 의 스타니슬라우 슈시케비치 지도자 와 함께 소비에트 연방 해체 와 독립 국가 연합 창설 에 합의 하 였 다 . 	보리스 옐친	러시아	40
파울 라는 오스트리아 하펠트 ( ) 에서 태어났 는데 , 6 살 때 아버지 인 알로이스 히틀러 가 사망 하 고 13 살 때 클라라 히틀러 가 사망 해 서 대신 아돌프 히틀러 의 도움 을 받 으며 자랐 다 . 	알로이스 히틀러	오스트리아	40
 백설희 ( 白雪姬 , 본명 : 김희숙 ( 金姬淑 ) , 1924 년 1 월 29 일 ~ 2010 년 5 월 5 일 ) 는 대한민국 의 가수 겸 영화배우 이 다 . 	백설희	대한민국	40
 안토니오 로페스 데 산타 안나 ( Antonio de Padua Mar í a Severino L ó pez de Santa Anna y P é rez de Lebr ó n , 1794 년 2 월 21 일 ~ 1876 년 6 월 21 일 ) 는 멕시코 제1공화국 의 정치 지도자 였 다 . 	안토니오 로페스 데 산타 안나	멕시코 제1공화국	40
저명 한 졸업 생 으로 중화민국 을 성립 시킨 쑨원 이 있 다 . 	쑨원	중화민국	40
이후 재판부 는 7 월 2 일 의 제 1 심 에서 조봉암 에게 징역 5 년 을 , 진보당 간부 들 에게 무 죄 를 선고 하 였 으나 반공 청년단 을 자처 하 는 청년 들 이 법원 청사 에 난입 하 여 난동 을 벌이 는 , 대한민국 사법사 상 최초 의 재판 파동 을 일으켰 다 . 	조봉암	대한민국	40
 피델 카스트로 가 쿠바 에 사회주의 정부 를 수립 한 후 , 1960 년대 에 스페인어 를 사용 하 는 사람 들 의 세 번 째 물결 이 미국 으로 밀려들 어 옸 다 . 	피델 카스트로	쿠바	40
 김자옥 ( 金慈玉 , 1951 년 10 월 11 일 ~ 2014 년 11 월 16 일 ) 은 대한민국 의 배우 였 다 . 	김자옥	대한민국	40
곧 내각 을 구성 하 고 총리 로 취임 한 멀로니 는 미국 의 로널드 레이건 대통령 과 친밀 한 관계 를 유지 했 는데 , 이 는 대체로 반 미 적 인 경향 이 강했 던 과거 의 진보 보수당 의 성향 과 는 다른 것 이 었 다 . 	로널드 레이건	미국	40
 존 맥도널드 경 ( , 바스 훈장 , 세인트마이클앤드세인트조지 훈장 , 1815 년 1 월 11 일 ~ 1891 년 6 월 6 일 ) 은 캐나다 의 정치 가 이 다 . 	존 맥도널드	캐나다	40
말라야 대학교 의 초대 총장 으로 는 1962 년 6 월 16 일  말레이시아 의 초대 총리 인 툰쿠 압둘 라만 이 임명 되 었 다 . 	툰쿠 압둘 라만	말레이시아	40
이 에 파블로 곤살레스 카란사 , 파블리오 나트라 , 알바로 오브레곤 과 다시 혁명군 을 지휘 하 였 고 우에르타 정부 는 미국 의 베라크루스 점령 등 큰 혼란 을 겪 다가 1914 년 8 월 15 일 우에르타 의 마지막 군대 가 오브레곤 에게 항복 하 고 8 월 20 일 카란사 가 멕시코시티 에 입성 하 면서 우에르타 정부 는 붕괴 되 었 다 . 	알바로 오브레곤	멕시코시티	40
노예 해방 선언 ( 奴隸 解放 宣言 , ) 은 1863 년 1 월 1 일 에 미국 의 노예 해방 에 관하 여 에이브러햄 링컨 대통령 이 발표 한 선언 이 다 . 	에이브러햄 링컨	미국	40
현재 러시아 의 총리 는 드미트리 메드베데프 이 며 초대 총리 는 보리스 옐친 이 다 . 	보리스 옐친	러시아	40
《 진주 귀고리 를 한 소녀 》 ( ) 는 네덜란드 화가 요하네스 페르메이르 의 걸작 으로 , 이름 에서 암시 하 듯이 소녀 가 걸 고 있 는 진주 귀고리 를 그림 의 초점 으로 사용 하 였 다 . 	요하네스 페르메이르	네덜란드	40
박용만 ( 朴容萬 , 1924 년 ~ 1996 년 ) 은 9 · 10 · 12 · 13 대 4 선 국회의원 과 대통령  이승만 비서관 을 지낸 대한민국 의 정치인 , 보수주 의 운동가 이 다 . 	이승만	대한민국	40
80 년대 그 는 민족 해방 파의 이승만 의 정부 수립 을 단독 정부 로 보 고 , 미국 에 의한 분단 주장 을 반박 하 고 , 윤치영 등 과 함께 대한민국 건국 의 정당 성 을 역설 하 였 다 . 	윤치영	대한민국	40
80 년대 그 는 민족 해방 파의 이승만 의 정부 수립 을 단독 정부 로 보 고 , 미국 에 의한 분단 주장 을 반박 하 고 , 윤치영 등 과 함께 대한민국 건국 의 정당 성 을 역설 하 였 다 . 	이승만	미국	40
80 년대 그 는 민족 해방 파의 이승만 의 정부 수립 을 단독 정부 로 보 고 , 미국 에 의한 분단 주장 을 반박 하 고 , 윤치영 등 과 함께 대한민국 건국 의 정당 성 을 역설 하 였 다 . 	이승만	대한민국	40
리처드 크롬웰 ( , 1626 년 10 월 4 일 ~ 1712 년 7 월 12 일 ) 은 영국 의 정치가 로 , 1658 년 9 월 3 일 에서 1659 년 5 월 25 일 까지 약 9 달 동안 잉글랜드 , 스코틀랜드 와 아일랜드 연방 ( ) 의 2 대 호국경 으로 초대 호국경 올리버 크롬웰 의 아들 이 다 . 	올리버 크롬웰	영국	40
윤영렬 , 윤웅렬 형제 의 아버지 이 며 구한 말 의 개혁가 윤치호 의 조부 , 대한민국 의 제 4 대 대통령 윤보선 의 증조부 가 된 다 . 	윤보선	대한민국	40
카를로스 는 1716 년 1 월 20 일  스페인 의 왕 펠리페 5 세 와 그 의 두 번 째 아내 인 파르마 공국 의 이사벨 디 파르네시오 사이 에 첫째 아들 로 태어났 다 . 	이사벨 디 파르네시오	스페인	40
카를로스 는 1716 년 1 월 20 일  스페인 의 왕 펠리페 5세 와 그 의 두 번 째 아내 인 파르마 공국 의 이사벨 디 파르네시오 사이 에 첫째 아들 로 태어났 다 . 	펠리페 5세	스페인	40
 중화인민공화국 의 초대 총리 저우언라이 , 노벨 물리학상 수상자 양전닝 , 아시아 최초 울프상 을 수여 받 은 수학자 천싱선 , 중화민국중앙연구원 원장 을 역임 하 고 있 는 물리학자 우따요우 , 역사학자 황 런위 , 조선민주주의인민공화국 의 제 4 대 부주석 최용건 , 세계 적 인 경제학자 David X . 	천싱선	중화인민공화국	40
중화인민공화국 의 초대 총리 저우언라이 , 노벨 물리학상 수상자 양전닝 , 아시아 최초 울프상 을 수여 받 은 수학자 천싱선 , 중화민국중앙연구원 원장 을 역임 하 고 있 는 물리학자 우따요우 , 역사학자 황 런위 , 조선민주주의인민공화국 의 제 4 대 부주석  최용건 , 세계 적 인 경제학자 David X . 	최용건	조선민주주의인민공화국	40
 최용건 , 조선민주주의인민공화국 의 군인 , 정치인 	최용건	조선민주주의인민공화국	40
 아르투어 악스만 ( Artur Axmann , 1913 년 2 월 18 일 , 하겐 ~ 1996 년 10 월 24 일 , 베를린 ) 은 독일 의 정치인 으로 , 1940 년 부터 1945 년 전쟁 이 끝날 때 까지 히틀러 청소년단 ( Hitlerjugend ) 을 이끌 었 다 . 	아르투어 악스만	독일	40
그러나 많 은 미국 역사가 들 이 1920 년대 를 어니스트 헤밍웨이 나 T . 	어니스트 헤밍웨이	미국	40
백인 작가 클리포드 오뎃 과 존 스타인벡 은 각각 『 좌익 을 기다리 며 』 와 『 분노 의 포도 』 ( ' The Grapes of Wrath , 1939 ' ) 같 은 작품 에서 서민 의 희생 을 토대 로 하 고 있 는 미국 경제 체제 에 신랄 한 비판 을 가하 였 다 . 	존 스타인벡	미국	40
 바진 ( , 1904 년 ~ 2005 년 ) 은 중화인민공화국 의 작가 이 다 . 	바진	중화인민공화국	40
 조선민주주의인민공화국 에서 는 ' 공화국 대원수 ' 라는 직책 으로 김일성 이 1992 년 공화국 대 원수 가 되 었 고 , 김정일 은 사후 인 2012 년 에 김정 은 정권 에 의해 대 원수 칭호 를 받 았 다 . 	김정일	조선민주주의인민공화국	40
 미국 은 제 1 차 세계 대전 이 끝난 뒤 인 1919 년 에 존 퍼싱 을 대 원수 로 임명 하 였 고 , 1976 년  제럴드 포드 미국 대통령 은 생전 계급 이 미국 육군 중장 이 었 던 조지 워싱턴 을 대 원수 로 3 계급 진급 , 추서 하 였 다 . 	제럴드 포드	미국	40
 미국 은 제 1 차 세계 대전 이 끝난 뒤 인 1919 년 에 존 퍼싱 을 대 원수 로 임명 하 였 고 , 1976 년 제럴드 포드 미국 대통령 은 생전 계급 이 미국 육군 중장 이 었 던 조지 워싱턴 을 대 원수 로 3 계급 진급 , 추서 하 였 다 . 	조지 워싱턴	미국	40
 일본 에서 는 메이지 천황 , 다이쇼 천황 , 쇼와 천황 이 역대 대 원수 였 다 . 	쇼와 천황	일본	40
 이대엽 ( 李大燁 , 1935 년 5 월 10 일 ~ 2015 년 2 월 6 일 ) 은 대한민국 의 배우 출신 정치인 이 다 . 	이대엽	대한민국	40
지구 속 여행 ( ) 는 프랑스 작가 쥘 베른 이 1864 년 에 쓴 고전 과학 소설 이 다 . 	쥘 베른	프랑스	40
지구 에서 달 까지 ( ) 는 프랑스 작가 쥘 베른 이 1865 년 에 쓴 고전 과학 소설 이 다 . 	쥘 베른	프랑스	40
키라 코르피 는 영화배우 출신 의 모나코 왕비 그레이스 켈리 를 닮 은 외모 로 이미 핀란드 내 에서 인기 를 모으 고 있 었 고 , 대한민국 에 도 2009 년 10 월 그랑프리 시리즈 인 에릭 봉파르 대회 때 그 의 미모 가 알려 지 면서 주목 을 받 아 많 은 팬 이 생겼 다 . 	그레이스 켈리	모나코	40
 이영 ( 李英 , 1889 년 ~ 1960 년 ) 은 일제 강점기 활동 했 던 공산주의 계열 독립 운동가 , 조선민주주의인민공화국 의 정치인 이 다 . 	이영	조선민주주의인민공화국	40
 락슈미 바이 ( , , ) ( 1828 년 11 월 19 일 ~ 1858 년 6 월 17 일 ) 는 인도 의 중북부 에 있 던 토후국 잔시 왕국 의 왕 이 자 인도 의 독립 전쟁 을 이끌 었 던 독립 운동가 이 다 . 	락슈미 바이	인도	40
1958 년 8 월 29 일 미국 인디애나 주 게리 ( 인디애나 주 ) 에 있 는 가난 한 흑인 집 에서 마이클 잭슨 이 10 명 의 자녀 들 중 여덟 번 째 로 태어났 다 . 	마이클 잭슨	미국	40
 알바로 오브레곤 살리 도 ( , 1880 년 2 월 19 일 멕시코 알라모스 ~ 1928 년 7 월 17 일 멕시코  멕시코시티 ) 는 멕시코 의 대통령 이 었 다 . 	알바로 오브레곤	멕시코시티	40
본래 존 러 벅 은 제 4 대 에이브버리 준 남작 ( ) 이 었 으나 , 영국 의 빅토리아 여왕 에 의해 그 의 작위 가 남작 으로 승급 되 어 초대 에이브버리 남작 ( ) 	빅토리아	영국	40
1868 년 8 월 2 일 콘스탄티노스 는 아테네 에서 그리스 왕 요르요스 1 세 와 러시아 의 올가 콘스탄티노브 나 로 태어났 으며 , 덴마크 의 왕 크리스티안 9세 의 손자 였 다 . 	크리스티안 9세	덴마크	40
 게오르게 게오르기우데지 ( , 1901 년 11 월 8 일 ~ 1965 년 3 월 19 일 ) 는 루마니아 의 공산주의 정치인 이 다 . 	게오르게 게오르기우데지	루마니아	40
 박금철 ( 朴金喆 , 1912 년 ~ 1967 년 ? ) 은 한국 의 독립 운동가 이 며 조선민주주의인민공화국 의 정치인 이 다 . 	박금철	조선민주주의인민공화국	40
그 뒤 조선민주주의인민공화국 최고인민회의 제 2 기 대의원 , 제 3 기 대의원 , 조선노동당 대남 비서 등 을 지내 기 도 하 였 으나 , 1967 년 3 월 박금철 등 과 함께 숙청 되 었 으며 , 1968 년 6 월 부터 성천 일용품 공장 지배인 으로 좌천 되 었 다 . 	박금철	조선민주주의인민공화국	40
 브루노 크라이스키 ( , 1911 년 1 월 22 일 ~ 1990 년 7 월 29 일 ) 는 오스트리아 의 정치 가 로 1959 년 부터 1966 년 까지 외무 장관 을 , 1970 년 부터 1983 년 까지 오스트리아 의 연방 수상 를 역임 하 였 다 . 	브루노 크라이스키	오스트리아	40
 김정일 국방 위원장 의 측근 인물 로 조선민주주의인민공화국 외무성 제 1 부상 에 임명 되 었 으며 대외 관계 를 총괄 하 는 업무 를 수행 해 왔 다 . 	김정일	조선민주주의인민공화국	40
허담 ( 許錟 , 1929 년 ~ 1991 년 5 월 ) 은 조선민주주의인민공화국 의 정치인 으로 , 전 주석 김일성 의 고종 사촌 김정숙 의 남편 이 다 . 	김정숙	조선민주주의인민공화국	40
미쓰야 협정 ( 三矢協定 ) 또는 미쓰야 협약 ( 三矢協約 ) 은 1925 년 일본 제국 조선총독부 조선총독부 경무국 미쓰야 미야마쓰 ( 三矢宮松 ) 와 중화민국 둥베이 ( 만주 ) 의 군벌 시대  장쭤린 ( 張作霖 ) 사이 에 비밀 리 에 체결 된 협약 이 다 . 	장쭤린	중화민국	40
1924 년 노벨 물리학상 을 받 은 스웨덴 의 만네 시그반 은 다이아몬드 로 줄 을 그은 다양 한 회절 격자 들 을 만들 어서 	만네 시그반	스웨덴	40
1923 년 12 월 공화정 을 시행 하 자는 여론 이 높 아 지 자 그 는 다시 그리스 를 떠나 1935 년 까지 형 요르요스 1세 일가 와 함께 망명 생활 을 했 다 . 	요르요스 1세	그리스	40
같 은 해 9 월 18 일 에 덴마크 국왕 프레데리크 9세 의 셋째 딸 덴마크 의 안나마리아 공주 와 아테네 에서 결혼식 을 올렸 다 . 	프레데리크 9세	덴마크	40
 김오랑 ( 金五郞 , 1944 년 4 월 5 일 ~ 1979 년 12 월 13 일 ) 은 대한민국 의 군인 이 다 . 	김오랑	대한민국	40
 김진기 ( 金晋基 , 1932 년 4 월 19 일 ~ 2006 년 12 월 28 일 ) 는 대한민국 의 군인 , 정치 가 , 국영 기업가 이 다 . 	김진기	대한민국	40
그럼 에 도 불구 하 고 , 헐버트 는 미국 에서 서재필 , 이승만 등 의 미주 독립 운동가 들 에게 적극 지원 하 여 활동 에 힘 을 보탰 으며 , 한국 의 분리 독립 을 위해 미국 각지 를 돌 면서 일본제국 의 침략 행위 를 비난 하 였 고 , 한국 의 분리 독립 성 을 호소 하 였 다 . 	이승만	미국	40
그럼 에 도 불구 하 고 , 헐버트 는 미국 에서 서재필 , 이승만 등 의 미주 독립 운동가 들 에게 적극 지원 하 여 활동 에 힘 을 보탰 으며 , 한국 의 분리 독립 을 위해 미국 각지 를 돌 면서 일본제국 의 침략 행위 를 비난 하 였 고 , 한국 의 분리 독립 성 을 호소 하 였 다 . 	서재필	미국	40
 프랑스 왕국 은 프랑스 의 왕정 시대 를 말 하 는 것 으로 , 베르됭 조약 으로 프랑크 왕국 이 분열 된 843 년 부터 루이 16세 의 퇴위 이전 인 1792 년 까지 의 프랑스 를 뜻 한 다 . 	루이 16세	프랑스 왕국	40
1938 년 10 월 에 아돌프 히틀러 의 독일 은 주데텐란트 ( 체코슬로바키아 의 독일 인 지역 ) 를 병합 하 고 , 체코슬로바키아 대통령 에드바르트 베네시 는 국외 로 도주 하 였 다 . 	아돌프 히틀러	독일	40
 대한민국 대통령  윤보선 의 삼촌 이 다 . 	윤보선	대한민국	40
 대한민국 제 4 대 대통령 을 지낸 윤보선 , 경기도 지사 를 지낸 윤원선 은 그 의 조카 였 다 . 	윤보선	대한민국	40
대한제국 의 교육자 윤치오 와 사헌부 감찰 을 지낸 윤치소 는 그 의 숙부 였 고 , 대한민국 임시 의정원 의원 과 서울 특별 시장 , 대한민국 의 제 4 대 대통령 을 지낸 윤보선 , 서울대학교 의 부총장 과 총장 을 지낸 병리학자 윤일선 은 모두 그 의 사촌 형 이 었 다 . 	윤일선	대한민국	40
대한제국 의 교육자 윤치오 와 사헌부 감찰 을 지낸 윤치소 는 그 의 숙부 였 고 , 대한민국 임시 의정원 의원 과 서울 특별 시장 , 대한민국 의 제 4 대 대통령 을 지낸 윤보선 , 서울대학교 의 부총장 과 총장 을 지낸 병리학자 윤일선 은 모두 그 의 사촌 형 이 었 다 . 	윤치오	대한민국	40
대한제국 의 교육자 윤치오 와 사헌부 감찰 을 지낸 윤치소 는 그 의 숙부 였 고 , 대한민국 임시 의정원 의원 과 서울 특별 시장 , 대한민국 의 제 4 대 대통령 을 지낸 윤보선 , 서울대학교 의 부총장 과 총장 을 지낸 병리학자 윤일선 은 모두 그 의 사촌 형 이 었 다 . 	윤보선	대한민국	40
 하비브 부르기바 ( : Ḥ ab ī b B ū rq ī ba ‎ , 1903 년 8 월 3 일 ~ 2000 년 4 월 6 일 ) 는 튀니지 의 정치가 이 자 창설자 이 며 1957 년 7 월 25 일 부터 1987 년 11 월 7 일 까지 튀니지 공화국 의 첫 번 째 대통령 으로 재임 했 었 다 . 	하비브 부르기바	튀니지	40
그 는 대통령 재임 기간 동안 에 서구화 가 진행 되 었 기 때문 에 종종 터키 의 지도자 무스타파 케말 아타튀르크 와 비교 된 다 . 	무스타파 케말 아타튀르크	터키	40
 이세호 ( 李世鎬 , 1925 년 7 월 26 일 ~ 2013 년 4 월 28 일 ) 는 베트남 전쟁 에 참가 했 던 대한민국 의 군인 이 다 . 	이세호	대한민국	40
이 학교 에 는 훗날 폴란드 의 독립 의 아버지 이 자 , 후 에 소련 - 폴란드 전쟁 에서 폴란드 를 이끈 유제프 피우수트스키 도 다니 고 있 었 다 . 	유제프 피우수트스키	폴란드	40
Jam 은 마이클 잭슨 의 앨범 Dangerous ( 마이클 잭슨 의 음반 ) 에 수록 된 히트싱글 이 다 . 이 곡 은 미국 에서 는 1992 년 7 월 13 일 에 발매 됐 으며 , 펑크 록 , 랩 , 댄스 가 믹스 된 파위풀 적 인 곡 이 다 . 이 곡 에 는 랩퍼 헤비 D 가 참여 했 으며 , 당시 90 년대 최고 의 NBA 스타인 마이클 조던 이 뮤직 비디오 에 참여 했 다 . 또한 뮤직 비디오 에서 당시 조던 의 팀 이 었 던 시카고 불스 의 맴버 들 역시 참여 했 다 . 	마이클 잭슨	미국	40
 아메드 즈웨일 ( , , 1946 년 2 월 26 일 ~ 2016 년 8 월 2 일 ) 은 이집트 출신 의 미국 과학자 이 다 . 	아메드 즈웨일	미국	40
북한 당국 에서 는 그 의 존재 를 철저히 숨겼 으나 , 조카 뻘 되 는 이한영 이 대한민국 으로 귀순 하 면서 그 의 존재 를 진술 했 고 , 이한영 의 저서 《 김정일 로열 패밀리 : 김정일 처조카 이한영 의 수기 》 를 통해 국제 사회 에 알려 졌 다 . 	이한영	대한민국	40
북한 내부 에서 도 철저히 숨겨 져 알 수 없 었 던 김현 의 존재 에 대해 기자 는 대한민국 에 입국 해 이한영 ( 본명 이일남 , 김정일 첫 동거녀 성혜림 의 조카 ) 이 쓴 수기 ‘ 김정일 로열 패밀리 ’ 를 통해 언론 에 그 존재 가 알려 졌 다 . 	이한영	대한민국	40
김일성 의 숨겨 둔 아들 로 자라왔 고 , 미국 의 한 조선민주주의인민공화국 전문가 는 북한 에서 김정일 이후 시대 에 북한 의 지도자 가 될 가능 성 이 크 다고 점쳐 온 인물 이 었 다 . 	김정일	조선민주주의인민공화국	40
고백 교회 ( 告白敎會 , , ) 는 1934 년  아돌프 히틀러 에 반대 하 여 설립 된 독일 프로테스탄트 교회 를 말 한 다 . 	아돌프 히틀러	독일	40
 호찌민 은 1945 년 9 월 2 일 일본 이 항복 문서 에 조인 한 날 에 맞추 어 베트남 민주 공화국 을 세우 고 독립 을 선언 하 였 다 . 	호찌민	베트남 민주 공화국	40
카 를 군나르 뮈르달 ( Karl Gunnar Myrdal , 1898 년 12 월 6 일 ~ 1987 년 5 월 17 일 ) 은 현대 스웨덴 의 경제학자 , 사회학자 , 저술가 이 다 . 	군나르 뮈르달	스웨덴	40
